"id","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
905,4.70695187718702,7.87483918934828,0.0480080013335556,0.0280046674445741,7.8933155525921,7.86531088514752,27.9064648956283,853.417449711338,0.635827299507652,0.588368292095183,0.0360060010001667,4.70695187718702,0.0,0.0,0.0,0.036,0.036,0.036,0.0,0.0,1.0
906,5.06117470458911,8.00091867275824,0.0560093348891482,0.0160026671111852,9.70961826971162,9.69361560260043,39.5481134679899,1784.52166111901,0.668725000434949,0.495244134937145,0.0160026671111852,5.06117470458911,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,1.0
907,7.06322032962059,8.3277534163166,1.91631938656443,0.0360060010001667,14.9144857476246,14.8784797466244,27.6249356009508,843.699917199852,0.799423534753357,0.605706162920202,0.0320053342223704,7.06322032962059,0.0,0.0,0.0,0.032,0.032,0.032,0.0,0.0,1.0
908,6.1007099379778,8.52111238625611,0.0880146691115186,0.0240040006667778,14.0303383897316,14.0063343890648,31.8377303377035,1232.30056505581,0.706754047877748,0.461550910384574,0.0200033338889815,6.1007099379778,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,1.0
909,1.78705153354316,2.94985769833692,0.548091348558093,0.296049341556926,2.376396066011,2.08034672445408,15.2483679371956,295.265320049099,0.746948296939209,0.126858087280716,0.236039339889982,1.78705153354316,0.0,0.0,0.0,0.236,0.236,0.236,0.0,0.0,1.0
910,1.90541082407884,3.48680959694085,0.704117352892149,0.500083347224537,1.28821470245041,0.788131355225871,7.34974556541002,68.9869693785181,0.75315903435568,0.138504184152762,0.600100016669445,1.90541082407884,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,1.0
911,4.99527965947677,5.58571962020116,2.46041006834472,0.608101350225037,8.18536422737123,7.57726287714619,6.96114723050285,64.463380660676,0.883722307167466,0.408902978581598,0.552092015335889,4.99527965947677,16.0,0.0,16.0,0.552,0.552,0.552,0.0,0.0,1.0
912,1.68395090836319,3.53557659085798,0.612102017002834,0.228038006334389,1.20020003333889,0.972162027004501,8.95444897097247,104.289970698284,0.728481421229166,0.133758745464793,0.608101350225037,1.68395090836319,0.0,0.0,0.0,0.088,0.088,0.088,0.0,0.0,1.0
913,4.77233458231721,7.71686346710432,0.0520086681113519,0.0200033338889815,7.40523420570095,7.38523087181197,31.5659456274887,1104.87110953112,0.650773656739906,0.511453423919472,0.0120020003333889,4.77233458231721,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
914,5.30780570570721,8.13005530968856,0.0560093348891482,0.0160026671111852,11.3218869811635,11.3058843140523,34.2931863691739,1382.78008660983,0.665677095830456,0.552977167819042,0.0160026671111852,5.30780570570721,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,1.0
915,4.11081208778801,7.16287410040496,0.160026671111852,0.0280046674445741,3.34455742623771,3.31655275879313,29.1756574488055,984.118649944455,0.71486467219545,0.454873963645591,0.0160026671111852,4.11081208778801,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,1.0
916,4.38556834136032,6.48427469831018,1.74029004834139,0.0680113352225371,4.84480746791132,4.77679613268878,28.9626947353787,1015.22022399351,0.807332917733243,0.466821133611148,0.0240040006667778,4.38556834136032,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,1.0
917,2.2555244415669,3.02184378789333,1.46824470745124,0.628104684114019,2.93248874812469,2.30438406401067,7.04375944375376,67.6448488903655,0.791060084652607,0.133342674525655,0.620103350558426,2.2555244415669,0.0,0.0,0.0,0.62,0.62,0.62,0.0,0.0,1.0
918,1.49940874259752,3.0856508389491,0.500083347224537,0.256042673778963,1.512252042007,1.25620936822804,10.841086261221,167.537489713096,0.724367519241446,0.0965144108268523,0.14002333722287,1.49940874259752,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,1.0
919,1.95241880858116,2.77066452461732,1.48024670778463,0.444074012335389,2.29638273045508,1.85230871811969,18.2735265263943,521.709947112024,0.75302062641661,0.0953448669795556,0.228038006334389,1.95241880858116,0.0,0.0,0.0,0.228,0.228,0.228,0.0,0.0,1.0
920,4.39658448219928,5.03536621286993,2.5964327387898,0.336056009334889,6.63310551758626,6.29704950825137,16.2679532968945,349.486340296797,0.84684244993728,0.414262041039915,0.216036006001,4.39658448219928,0.243654822335025,0.0,0.243654822335025,0.216,0.216,0.216,0.0,0.0,1.0
921,2.16658494868924,3.23552935478776,1.09618269711619,0.308051341890315,2.53242207034506,2.22437072845474,23.6613020180296,780.151981549884,0.753406077352274,0.194141649555587,0.208034672445408,2.16658494868924,0.0,0.0,0.0,0.208,0.208,0.208,0.0,0.0,1.0
922,3.44851256467092,5.02830167299007,1.23220536756126,0.364060676779463,3.69261543590598,3.32855475912652,10.1167290246464,155.4184895013,0.830208834749619,0.217036709804949,0.192032005334222,3.44851256467092,0.0,0.0,0.0,0.192,0.192,0.192,0.0,0.0,1.0
923,2.01522460549444,3.68637121736579,0.804134022337056,0.356059343223871,2.02433738956493,1.66827804634106,11.7709196387979,225.5050977492,0.77105239371934,0.096244180212962,0.180030005000833,2.01522460549444,0.0,0.0,0.0,0.18,0.18,0.18,0.0,0.0,1.0
924,6.16944917319579,4.61116562786351,5.36889481580263,3.30455075845974,8.58943157192865,5.28488081346891,3.06723400686285,15.3384909496394,0.915921101182818,0.381414245179588,3.96066011001834,6.16944917319579,4.0,0.0,4.0,0.024,0.024,0.024,0.0,0.0,1.0
925,2.34030987947823,4.72625010525408,0.760126687781297,0.188031338556426,1.6242707117853,1.43623937322887,12.6662292944674,261.723665138975,0.757582953816511,0.128936527412863,0.0120020003333889,2.34030987947823,0.0,0.0,0.0,0.092,0.092,0.092,0.0,0.0,0.0
926,4.33542524479252,7.73005263774051,0.0320053342223704,0.0240040006667778,4.49674945824304,4.47274545757626,44.4475381333589,2203.62490018726,0.58011753008715,0.377334455939545,0.0240040006667778,4.33542524479252,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,1.0
927,5.87606305841104,8.29608598178255,0.312052008668111,0.0320053342223704,12.9861643607268,12.9541590265044,30.6317003262029,1074.0015508641,0.7405938650705,0.355912417472757,0.0280046674445741,5.87606305841104,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,1.0
928,4.83922063445833,7.96612664686398,0.0360060010001667,0.0240040006667778,8.92548758126354,8.90148358059676,40.0975099316494,1867.91378069997,0.622694691972241,0.381152547882869,0.0240040006667778,4.83922063445833,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,1.0
929,1.92736384134689,3.79447673309918,0.336056009334889,0.216036006001,2.15635939323221,1.9403233872312,14.8820618175649,280.534341045766,0.723202783779316,0.205000042338175,0.228038006334389,1.92736384134689,0.0,0.0,0.0,0.228,0.228,0.228,0.0,0.0,1.0
930,7.08935798021792,4.72626281833249,6.11301883647275,4.65677612935489,9.82963827304551,5.17286214369062,5.94040808170521,67.6365583070773,0.918484934982662,0.426769348099667,0.0240040006667778,7.08935798021792,6.0,0.0,6.0,0.024,0.024,0.024,0.0,0.0,1.0
931,4.22098986390562,4.92093235182049,1.20820136689448,0.484080680113352,6.44907484580763,5.96499416569428,12.737623743538,203.641108887211,0.829401809027642,0.286127412799957,0.196032672112019,4.22098986390562,6.0,0.0,6.0,0.196,0.196,0.196,0.0,0.0,1.0
932,1.85623041278336,3.70612808395451,0.580096682780463,0.296049341556926,1.02017002833806,0.72412068678113,10.7186929781092,140.495748347329,0.717778359337344,0.0837030002910488,0.0880146691115186,1.85623041278336,12.0,0.0,12.0,0.088,0.088,0.088,0.0,0.0,1.0
933,6.24681242548618,7.83189908178801,1.72428738123021,0.0560093348891482,12.0620103350558,12.0060010001667,25.3243618465477,735.652853686894,0.83274374423529,0.655195413374971,0.0360060010001667,6.24681242548618,0.0,0.0,0.0,0.036,0.036,0.036,0.0,0.0,0.0
934,5.56808284161982,7.79342938442601,0.348058009668278,0.0320053342223704,10.8538089681614,10.821803633939,26.6032939036915,782.387731925034,0.749557251720344,0.555038012514616,0.0160026671111852,5.56808284161982,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,1.0
935,6.50392017066632,8.27938678510242,1.1841973662277,0.0320053342223704,13.9063177196199,13.8743123853976,34.9934096104184,1459.39954926137,0.774273091674882,0.612111182279525,0.0120020003333889,6.50392017066632,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
936,6.29619579010874,7.76612956004416,1.86831138523087,0.0560093348891482,12.1860310051675,12.1300216702784,28.3088365285384,956.693599783666,0.828256876685055,0.643842589528476,0.0120020003333889,6.29619579010874,16.0,0.0,16.0,0.012,0.012,0.012,0.0,0.0,1.0
937,2.01578949157703,3.84697517236221,0.80013335555926,0.512085347557926,1.60426737789632,1.09218203033839,7.68102500020373,79.8848101008525,0.762308625586775,0.150425885692118,0.80013335555926,2.01578949157703,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,1.0
938,7.37471928146267,5.08259840062781,6.43707284547425,4.06467744624104,10.5337556259377,6.46907817969662,4.13694735674887,34.4807523862109,0.934387595064218,0.531863954284622,0.0960160026671112,7.37471928146267,6.0,0.0,6.0,0.1,0.1,0.1,0.0,0.0,1.0
939,3.63005883178179,4.50860996003648,1.43623937322887,0.308051341890315,5.42090348391399,5.11285214202367,10.1207045392419,129.010688659019,0.832108711160048,0.314514434341822,0.104017336222704,3.63005883178179,0.0,0.0,0.0,0.104,0.104,0.104,0.0,0.0,1.0
940,1.3964779747315,2.9996185003628,0.484080680113352,0.200033338889815,1.30421736956159,1.10418403067178,21.4432400687913,577.435797015218,0.650408394181524,0.108989728988687,0.196032672112019,1.3964779747315,0.0,0.0,0.0,0.196,0.196,0.196,0.0,0.0,1.0
941,1.52194315281279,3.31069617311801,0.29204867477913,0.188031338556426,0.652108684780797,0.464077346224371,16.3380117639858,338.430462233336,0.666381302388768,0.0933205463460056,0.196032672112019,1.52194315281279,0.0,0.0,0.0,0.196,0.196,0.196,0.0,0.0,1.0
942,5.06193288623515,5.42946668494629,3.62460410068345,0.336056009334889,8.58143023837306,8.24537422903817,10.519644700472,151.951595507558,0.856941356795516,0.334314975663486,0.200033338889815,5.06193288623515,6.85714285714286,0.0,6.85714285714286,0.2,0.2,0.2,0.0,0.0,1.0
943,3.75619788505865,4.67997421508137,1.17219536589432,0.200033338889815,5.6209368228038,5.42090348391399,23.3278578562543,671.83792545228,0.802763039806031,0.235972608311339,0.196032672112019,3.75619788505865,0.0,0.0,0.0,0.196,0.196,0.196,0.0,0.0,1.0
944,3.44522233222467,5.81312741611787,0.560093348891482,0.208034672445408,1.99633272212035,1.78829804967495,14.1069284543082,262.997818402303,0.779163917604371,0.294088543833228,0.196032672112019,3.44522233222467,16.0,0.0,16.0,0.196,0.196,0.196,0.0,0.0,1.0
945,4.6040023857965,6.55375841989622,0.700116686114352,0.220036672778796,9.56959493248875,9.34955825970995,12.8366117331974,227.278591970207,0.816687377559238,0.230988231994908,0.18403067177863,4.6040023857965,16.0,0.0,16.0,0.184,0.184,0.184,0.0,0.0,1.0
946,7.54118657500384,5.32361894752076,5.86897816302717,3.94065677612935,11.5579263210535,7.61726954492415,4.71681462870176,40.5517389319839,0.93001513390617,0.520066236716304,0.0840140023337223,7.54118657500384,4.8,0.0,4.8,0.084,0.084,0.084,0.0,0.0,1.0
947,1.71663767644718,3.91543878746119,0.528088014669112,0.156026004334056,1.26421070178363,1.10818469744958,26.1448342535124,890.570711783204,0.698512285029543,0.134098870674028,0.0840140023337223,1.71663767644718,0.0,0.0,0.0,0.084,0.084,0.084,0.0,0.0,1.0
948,6.48723587061037,8.2605863879757,1.43223870645108,0.0360060010001667,13.6822803800633,13.6462743790632,30.4817482949226,1116.94383747777,0.802426892559861,0.535881000522981,0.0120020003333889,6.48723587061037,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
949,6.41922992965948,8.11099620453163,1.39223203867311,0.040006667777963,13.0901816969495,13.0501750291715,25.535428854879,752.541334048381,0.798482453751155,0.561606702146005,0.0240040006667778,6.41922992965948,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,1.0
950,6.33002336250745,8.00888156506688,1.53625604267378,0.040006667777963,12.550091681947,12.510085014169,36.3897507162835,1621.83408247417,0.7944360282331,0.579619225380996,0.0120020003333889,6.33002336250745,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
951,5.83925484145035,8.42890637225726,0.0640106684447408,0.0240040006667778,13.4462410401734,13.4222370395066,27.3296272927432,845.23500399458,0.686362325320445,0.470276835736125,0.0120020003333889,5.83925484145035,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
952,7.1554606887956,6.2469842050086,5.79296549424904,1.35622603767295,11.1138523087181,9.75762627104517,21.4235156713931,594.770715473732,0.922282721169081,0.615426722190617,0.0240040006667778,7.1554606887956,12.0,0.0,12.0,0.024,0.024,0.024,0.0,0.0,1.0
953,2.43250963344656,3.86034822333818,0.536089348224704,0.256042673778963,3.05250875145858,2.79646607767961,14.1742856345621,248.027359541664,0.766188108688173,0.165069289753199,0.372062010335056,2.43250963344656,0.0,0.0,0.0,0.372,0.372,0.372,0.0,0.0,1.0
954,3.48464908544942,5.24184821555109,0.868144690781797,0.36806134355726,4.752792132022,4.38473078846474,7.07950504537692,63.9602701262183,0.828232880526893,0.341618486556465,0.0240040006667778,3.48464908544942,0.0,0.0,0.0,0.104,0.104,0.104,0.0,0.0,1.0
955,1.75750287057024,3.77799849715156,0.348058009668278,0.192032005334222,2.18836472745458,1.99633272212035,30.371008949108,1063.23481658203,0.66680577836237,0.091876771507157,0.0960160026671112,1.75750287057024,0.0,0.0,0.0,0.096,0.096,0.096,0.0,0.0,1.0
956,4.84559346606203,5.3321966134714,3.37656276046008,0.560093348891482,6.8051341890315,6.24504084014002,9.03934126383983,122.886459328303,0.886398471277515,0.396349195391303,0.0120020003333889,4.84559346606203,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
957,2.11970895805246,4.02315744906519,0.660110018336389,0.280046674445741,1.36822803800633,1.08818136356059,9.94433532252562,138.28220583669,0.753738414093104,0.145181188956253,0.0680113352225371,2.11970895805246,0.0,0.0,0.0,0.068,0.068,0.068,0.0,0.0,1.0
958,6.90253574497403,8.80685238359131,0.136022670445074,0.0240040006667778,15.8186364394066,15.7946324387398,25.8789275732672,762.080906685314,0.732367417917027,0.528983439646412,0.0120020003333889,6.90253574497403,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
959,6.19123016410274,8.55980813031133,0.0720120020003334,0.0240040006667778,14.318386397733,14.2943823970662,24.806584322473,670.490496486474,0.700126371736234,0.313100470345152,0.0280046674445741,6.19123016410274,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,1.0
960,5.64194019349391,8.37385964941647,0.0600100016669445,0.0240040006667778,12.6941156859477,12.6701116852809,25.8454460334351,713.382855911858,0.670167257238383,0.369875803701531,0.0360060010001667,5.64194019349391,0.0,0.0,0.0,0.036,0.036,0.036,0.0,0.0,1.0
961,4.97722421281146,7.06228019658766,1.66427737956326,0.104017336222704,4.96482747124521,4.8608101350225,24.4922337199174,762.008959206098,0.83265035324568,0.468288571975491,0.0160026671111852,4.97722421281146,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,1.0
962,5.60126740106115,8.07478197604376,0.0760126687781297,0.0280046674445741,11.6419403233872,11.6139356559427,25.9070859498148,759.901136891519,0.711539098490865,0.658221155560019,0.0280046674445741,5.60126740106115,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,1.0
963,4.15906724514616,4.91369924973043,1.24420736789465,0.624104017336223,6.44907484580763,5.82497082847141,10.8998737699494,149.064658749379,0.837488777202962,0.309395523243175,0.124020670111685,4.15906724514616,0.0,0.0,0.0,0.124,0.124,0.124,0.0,0.0,1.0
964,2.18077714814727,3.7545176204645,0.572095349224871,0.252042007001167,2.68844807467911,2.43640606767795,12.5613367924172,214.010307056547,0.767766820331942,0.194988608738446,0.128021336889482,2.18077714814727,0.0,0.0,0.0,0.128,0.128,0.128,0.0,0.0,1.0
965,1.6851871165786,2.96637232628261,0.87614602433739,0.332055342557093,1.81230205034172,1.48024670778463,13.1267882269254,255.177445970407,0.745891125350779,0.108661131248281,0.212035339223204,1.6851871165786,0.0,0.0,0.0,0.212,0.212,0.212,0.0,0.0,1.0
966,2.0009735623927,3.84884370295071,0.332055342557093,0.188031338556426,2.60043340556759,2.41240206701117,14.852515104519,279.239285512771,0.721738419967031,0.108800727332823,0.104017336222704,2.0009735623927,0.0,0.0,0.0,0.104,0.104,0.104,0.0,0.0,1.0
967,7.47617397987879,5.61072851169696,6.65710951825304,3.42057009501584,11.0138356392732,7.59326554425738,29.8694112270186,1216.89895865609,0.925094830326369,0.590815295402598,0.0120020003333889,7.47617397987879,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
968,2.1800140110404,4.30900944941793,0.256042673778963,0.100016669444907,2.28838139689948,2.18836472745458,25.3663348940721,752.14261162828,0.682717177412078,0.11035809546184,0.0880146691115186,2.1800140110404,0.0,0.0,0.0,0.088,0.088,0.088,0.0,0.0,1.0
969,2.12268112064018,4.2414571026109,0.424070678446408,0.172028671445241,1.5082513752292,1.33622270378396,14.5770731926523,279.83215851327,0.739038497860323,0.124143227184728,0.0880146691115186,2.12268112064018,0.0,0.0,0.0,0.088,0.088,0.088,0.0,0.0,0.0
970,1.81722694890144,3.62980919449544,0.564094015669278,0.260043340556759,1.6202700450075,1.36022670445074,15.6730895765784,346.684828790402,0.738985332429343,0.0706246716331104,0.0920153358893149,1.81722694890144,0.0,0.0,0.0,0.092,0.092,0.092,0.0,0.0,1.0
971,1.88550449882791,4.62897231090728,0.276046007667945,0.0960160026671112,0.848141356892815,0.752125354225704,32.9354955539591,1282.6583109168,0.639795888101875,0.0704040722708304,0.0960160026671112,1.88550449882791,0.0,0.0,0.0,0.096,0.096,0.096,0.0,0.0,1.0
972,5.47575480353908,4.62593407563112,4.46074345724287,2.80046674445741,6.47707951325221,3.6766127687948,5.57968326405733,58.5732852864639,0.90064195859702,0.393759449809228,0.0160026671111852,5.47575480353908,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,1.0
973,1.22227994880222,3.42513623292898,0.448074679113186,0.168028004667445,0.72412068678113,0.556092682113686,10.5531189619784,153.805148177834,0.658110742968527,0.077266383895968,0.0760126687781297,1.22227994880222,0.0,0.0,0.0,0.076,0.076,0.076,0.0,0.0,1.0
974,6.76738677486205,8.72531076993838,0.128021336889482,0.0280046674445741,15.4425737622937,15.4145690948491,23.0709359550245,586.14437329087,0.733796671449777,0.345104057025947,0.0280046674445741,6.76738677486205,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,1.0
975,6.19978624223909,7.91382298580623,0.952158693115519,0.0200033338889815,11.9059843307218,11.8859809968328,35.3173733739871,1400.86661088798,0.756522420555579,0.715860122237524,0.0160026671111852,6.19978624223909,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.0
976,12.1238577236885,7.44563772784848,12.4660776796133,6.53708951491915,19.0271711951992,12.49008168028,18.8307509871159,560.709048409916,0.960689013689567,0.757717174165756,0.0160026671111852,12.1238577236885,6.85714285714286,0.0,6.85714285714286,0.016,0.016,0.016,0.0,0.0,0.0
977,3.91809845348932,4.77722106327729,2.1643607267878,1.10018336389398,4.45274212368728,3.3525587597933,11.630135964731,237.700241718312,0.869238203225353,0.353462249155961,0.040006667777963,3.91809845348932,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0
978,5.5507490904738,5.59634677818359,4.4287381230205,1.04017336222704,7.54525754292382,6.50508418069678,11.6040516091814,176.486351202238,0.896863896571141,0.469748600824686,0.0280046674445741,5.5507490904738,0.0,0.0,0.0,0.056,0.056,0.056,0.0,0.0,1.0
979,5.85121465605254,4.74016760104185,5.52492082013669,2.04434072345391,8.51341890315052,6.46907817969662,19.5967181249361,496.125248712577,0.877347212093162,0.422889898764389,0.120020003333889,5.85121465605254,2.52631578947368,0.0,2.52631578947368,0.12,0.12,0.12,0.0,0.0,1.0
980,1.74106406169194,2.72098850256869,0.772128688114686,0.388064677446241,2.52842140356726,2.14035672612102,11.9554721905864,234.852919912863,0.744516563502626,0.110183757395759,0.104017336222704,1.74106406169194,4.8,0.0,4.8,0.104,0.104,0.104,0.0,0.0,1.0
981,5.76355056122494,5.3601152129226,5.22487081180197,0.764127354559093,9.10151691948658,8.33738956492749,11.5920961141382,225.591428413404,0.900676553575535,0.452931871841398,0.104017336222704,5.76355056122494,6.0,0.0,6.0,0.104,0.104,0.104,0.0,0.0,1.0
982,5.66867226341229,7.39159436058234,1.512252042007,0.0320053342223704,9.88164694115686,9.84964160693449,27.6783341729032,887.837415465114,0.793802170342607,0.548602637731811,0.0120020003333889,5.66867226341229,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
983,5.78872503512698,8.11188635799643,0.392065344224037,0.0360060010001667,11.9179863310552,11.881980330055,25.4971019345044,742.195749319676,0.746595340485923,0.663399070843358,0.0360060010001667,5.78872503512698,0.0,0.0,0.0,0.036,0.036,0.036,0.0,0.0,0.0
984,6.27933631194013,6.5920923243079,3.96066011001834,0.636106017669612,11.1978663110518,10.5617602933822,27.3679667450135,1056.60186499583,0.911119712003833,0.616517332746085,0.040006667777963,6.27933631194013,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0
985,5.92322800982595,6.32035559506318,3.09251541923654,1.41223537256209,9.37356226037673,7.96132688781464,12.4124461423581,305.604860545264,0.913231228265843,0.545810912577374,0.0360060010001667,5.92322800982595,16.0,0.0,16.0,0.036,0.036,0.036,0.0,0.0,0.0
986,3.18215962151568,4.28227729769983,1.23620603433906,0.684114019003167,4.34872478746458,3.66461076846141,10.1584978678331,178.649430111323,0.831128375928468,0.237034116651977,0.1080180030005,3.18215962151568,6.0,0.0,6.0,0.108,0.108,0.108,0.0,0.0,1.0
987,2.66296127513521,3.91316954500984,0.920153358893149,0.272045340890148,3.50058343057176,3.22853808968161,15.1975817334291,318.864852359569,0.790644746882457,0.261615595048403,0.112018669778296,2.66296127513521,0.0,0.0,0.0,0.112,0.112,0.112,0.0,0.0,1.0
988,1.32859584512051,2.91528590785441,0.396066011001834,0.200033338889815,1.2922153692282,1.09218203033839,16.5818616579016,331.616520939861,0.679406526139777,0.108693549040001,0.104017336222704,1.32859584512051,0.0,0.0,0.0,0.104,0.104,0.104,0.0,0.0,1.0
989,4.0128936625935,5.12315189680052,2.06434405734289,0.220036672778796,6.02100350058343,5.80096682780463,20.049673022883,494.87233887568,0.813871805551723,0.394112959485627,0.100016669444907,4.0128936625935,6.85714285714286,0.0,6.85714285714286,0.1,0.1,0.1,0.0,0.0,1.0
990,2.85553478142825,4.57616209306443,0.420070011668611,0.188031338556426,3.58459743290548,3.39656609434906,21.845325059368,608.902498309734,0.760108819881873,0.127636584226318,0.0960160026671112,2.85553478142825,6.85714285714286,0.0,6.85714285714286,0.096,0.096,0.096,0.0,0.0,1.0
991,2.92360785858139,4.69346500527616,0.420070011668611,0.176029338223037,4.09268211368561,3.91665277546258,14.5375438398248,266.757711126838,0.778405719172568,0.160252652293672,0.0920153358893149,2.92360785858139,5.33333333333333,0.0,5.33333333333333,0.092,0.092,0.092,0.0,0.0,1.0
992,3.05495233619903,4.89387533788772,1.12818803133856,0.248041340223371,2.77246207701284,2.52442073678946,23.4939088861643,732.758418530438,0.776650543844504,0.101098379494823,0.0920153358893149,3.05495233619903,16.0,0.0,16.0,0.092,0.092,0.092,0.0,0.0,1.0
993,3.85357967353781,5.37854047982413,0.664110685114186,0.172028671445241,5.54892482080347,5.37689614935823,19.0168268759268,469.852292092549,0.803306429705284,0.295286964829165,0.0840140023337223,3.85357967353781,6.85714285714286,0.0,6.85714285714286,0.084,0.084,0.084,0.0,0.0,1.0
994,5.27364828198034,5.33801218677179,4.36872812135356,0.396066011001834,8.62943823970662,8.23337222870478,10.3612525704199,149.836336886075,0.883237149860683,0.352772369979514,0.0920153358893149,5.27364828198034,6.0,0.0,6.0,0.092,0.092,0.092,0.0,0.0,1.0
995,5.23951648161295,6.93601215464379,1.70828471411902,0.0280046674445741,8.74945824304051,8.72145357559593,39.3123166716521,1861.04099118158,0.769667022636902,0.734719071457221,0.0240040006667778,5.23951648161295,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,1.0
996,6.62435855354661,8.57092044725313,0.280046674445741,0.0200033338889815,14.8184697449575,14.7984664110685,32.4716186952072,1262.94319757293,0.748662377685828,0.382852229557878,0.0120020003333889,6.62435855354661,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,1.0
997,6.10936139220947,7.65638079385485,1.73628938156359,0.080013335555926,12.7101183530588,12.6301050175029,33.0997664725203,1254.94036530193,0.83539456676953,0.52846654188078,0.0240040006667778,6.10936139220947,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,1.0
998,4.56811773632076,7.61722838846875,0.0840140023337223,0.0240040006667778,5.63293882313719,5.60893482247041,32.9277086455101,1263.53856547424,0.691110116457426,0.44116509225601,0.0200033338889815,4.56811773632076,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,1.0
999,2.27029890990583,4.19779695130924,0.380063343890648,0.252042007001167,2.42840473412235,2.17636272712119,18.5977879513674,411.579793712527,0.709804345873771,0.198640252756708,0.268044674112352,2.27029890990583,0.0,0.0,0.0,0.268,0.268,0.268,0.0,0.0,1.0
1000,5.4041005890604,5.11623108501882,4.4327387897983,1.20820136689448,7.58926487747958,6.3810635105851,5.24401869106029,38.8601915716312,0.896208363985474,0.438171186706967,0.0240040006667778,5.4041005890604,4.8,0.0,4.8,0.12,0.12,0.12,0.0,0.0,1.0
1001,6.55938973857292,4.29839818251007,5.38089681613602,4.35672612102017,8.30938489748291,3.95265877646274,5.14377167020154,40.5525335281587,0.892361004735489,0.369073368472432,4.34872478746458,6.55938973857292,4.8,0.0,4.8,4.348,4.348,4.348,0.0,0.0,1.0
1002,1.97861543363616,3.82722512242845,0.592098683113852,0.276046007667945,1.21620270045007,0.94015669278213,6.7754623877338,55.2669173834178,0.753779025214951,0.154446959164357,0.192032005334222,1.97861543363616,0.0,0.0,0.0,0.192,0.192,0.192,0.0,0.0,1.0
1003,5.18976090389244,7.019689627584,1.45624270711785,0.0360060010001667,8.40540090015003,8.36939489914986,27.068590067226,789.606139881328,0.780753064283298,0.621605912595394,0.0280046674445741,5.18976090389244,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,1.0
1004,5.24986746985519,8.13893875631457,0.0560093348891482,0.0280046674445741,10.8378063010502,10.8098016336056,34.1307053191078,1295.54178538347,0.65545538597636,0.75061411732675,0.0320053342223704,5.24986746985519,0.0,0.0,0.0,0.032,0.032,0.032,0.0,0.0,0.0
1005,4.19128051421256,5.95869209563573,1.54425737622937,0.244040673445574,5.03683947324554,4.79279879979997,26.4423906780403,832.646316898454,0.833564846406133,0.433110422005502,0.0280046674445741,4.19128051421256,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,1.0
1006,4.2391714300196,6.47617423138236,1.45624270711785,0.0680113352225371,3.8966494415736,3.82863810635106,25.0249801276619,752.14278117704,0.805308195528538,0.403133260884841,0.0360060010001667,4.2391714300196,0.0,0.0,0.0,0.036,0.036,0.036,0.0,0.0,1.0
1007,2.20625987425238,3.57655984242425,1.00416736122687,0.676112685447575,1.8403067177863,1.16419403233872,6.80382406494283,59.9537591847554,0.776757193808218,0.14999141215428,0.0120020003333889,2.20625987425238,0.0,0.0,0.0,0.744,0.744,0.744,0.0,0.0,1.0
